,employee_id,age,gender,marital_status,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
2494,118996,22,Male,Unmarried,214,D00-IT,0,0.784509,3,0,low,0.651067,0,2
2495,104583,27,Male,Unmarried,208,D00-MT,0,0.679343,4,0,medium,0.552003,0,2
2496,117159,23,Female,Unmarried,223,D00-SS,0,0.837597,5,0,low,0.738441,1,5
2497,112646,25,Female,Unmarried,282,D00-MT,0,0.676745,2,0,low,0.356162,1,5
2498,114398,25,Female,Unmarried,224,D00-MN,0,0.642066,3,0,low,0.601031,0,3
2499,118679,47,Male,Married,187,D00-SS,0,0.610122,5,0,low,0.578012,0,2
2500,111611,47,Female,Married,248,D00-ENG,0,0.820452,6,0,low,0.113851,1,4
2501,129537,42,Female,Married,139,D00-SP,0,0.592462,6,0,high,0.198545,1,4
2502,108585,22,Male,Unmarried,252,D00-SS,0,0.680654,3,0,low,0.625211,0,3
2503,115508,57,Male,Married,161,D00-IT,0,0.679845,6,0,medium,0.82325,1,4
2504,108827,28,Male,Unmarried,146,D00-SS,0,0.558557,2,0,low,0.435013,1,3
2505,112338,25,Male,Unmarried,122,D00-SP,0,0.585962,3,0,low,0.454706,0,4
2506,114115,27,Male,Unmarried,266,D00-MT,1,0.7244835,3,0,low,0.768117,0,3
2507,106345,28,Male,Unmarried,114,D00-ENG,0,0.407257,3,0,high,0.766766,0,3
2508,112112,23,Female,Unmarried,265,D00-SS,0,0.645751,3,0,low,0.655688,0,4
2509,110766,25,Male,Unmarried,250,D00-ENG,0,0.576865,3,0,medium,0.628372,0,4
2510,102302,29,Male,Unmarried,186,D00-SS,0,0.873705,3,0,medium,1,0,2
2511,116176,22,Male,Unmarried,241,D00-PD,0,0.54084,3,0,low,0.958888,0,3
2512,109135,28,Male,Unmarried,187,D00-MT,0,0.934193,3,0,low,0.461874,0,2
2513,113918,24,Female,Unmarried,271,D00-SP,1,0.819039,4,0,medium,0.652322,0,3
2514,147824,29,Female,Married,257,D00-SP,0,0.734195,3,0,medium,0.691148,0,2
2515,115600,48,Male,Married,192,D00-SS,0,0.744628,4,0,low,0.78838,0,4
2516,125159,25,Female,Unmarried,128,D00-SS,0,0.523759,2,0,low,0.449708,1,3
2517,117039,34,Male,Married,140,D00-SS,0,0.612417,4,0,low,0.751002,0,2
2518,108814,42,Male,Married,174,D00-MN,0,0.544788,5,0,low,0.219943,0,4
2519,129588,39,Female,Married,224,D00-MT,0,0.929041,5,0,medium,0.828104,1,5
2520,125669,22,Female,Unmarried,243,D00-SP,0,0.923613,5,0,medium,0.858164,1,5
2521,101721,24,Male,Unmarried,214,D00-ENG,0,0.807278,4,0,low,0.495613,0,2
2522,124796,22,Female,Unmarried,149,D00-MT,0,0.7244835,2,0,low,0.495922,1,3
2523,118345,25,Female,Unmarried,198,D00-SS,0,1,3,0,low,0.99838,0,2
2524,111856,40,Male,Married,254,D00-MT,0,0.863363,4,0,low,0.776354,1,5
2525,106459,28,Male,Unmarried,159,D00-SP,1,0.720627,2,0,medium,0.831513,0,3
2526,109684,25,Male,Unmarried,111,D00-SS,0,0.7244835,2,0,low,0.415307,0,2
2527,114550,24,Male,Unmarried,153,D00-ENG,0,0.440434,2,0,low,0.387069,1,3
2528,115517,32,Male,Married,189,D00-ENG,0,0.919371,5,0,medium,0.864284,0,2
2529,113022,53,Male,Married,245,D00-SP,0,0.798813,6,0,low,0.132008,1,4
2530,116920,39,Female,Married,252,D00-MN,0,0.861854,4,0,medium,0.742811,0,3
2531,119203,28,Male,Unmarried,137,D00-MN,0,0.957458,3,0,high,0.88851,0,3
2532,109098,40,Male,Married,191,D00-IT,0,0.499469,5,0,low,0.660408,0,2
2533,115569,51,Female,Married,136,D00-SS,0,0.923981,4,0,medium,0.784172,0,2
2534,118848,47,Male,Married,137,D00-SS,0,0.982176,5,0,medium,0.460365,0,3
2535,101883,49,Male,Married,233,D00-MT,0,0.709581,4,0,low,0.618495,0,2
2536,116858,47,Male,Married,242,D00-SS,0,0.857184,4,0,low,0.796067,1,6
2537,119984,26,Male,Unmarried,273,D00-SS,1,0.7244835,3,0,low,0.748656,0,3
2538,117874,33,Male,Married,290,D00-ENG,0,0.778425,6,0,medium,0.104525,1,4
2539,102912,25,Female,Unmarried,237,D00-ENG,0,0.551602,3,0,high,1,0,4
2540,103388,28,Male,Unmarried,153,D00-SS,0,0.456369,2,0,low,0.374588,1,3
2541,118684,36,Female,Married,307,D00-SP,0,0.947041,7,0,low,0.0925755,1,4
2542,117776,34,Female,Married,217,D00-MT,1,0.935453,6,0,medium,0.200058,0,6
2543,113232,57,Male,Married,266,D00-SS,0,0.871078,6,0,low,0.10834,1,4
2544,113681,37,Male,Married,100,D00-ENG,1,0.555942,4,0,low,0.518917,0,4
2545,101410,26,Male,Unmarried,191,D00-SS,0,0.672846,3,0,medium,0.368242,0,4
2546,117171,25,Male,Unmarried,264,D00-FN,0,0.570398,3,0,low,0.154086,0,6
2547,113381,44,Male,Married,230,D00-MN,0,0.757361,5,0,high,0.669176,0,10
2548,111683,25,Male,Unmarried,153,D00-SS,0,0.782792,3,0,medium,0.589321,0,2
2549,122114,25,Female,Unmarried,214,D00-ENG,0,0.501541,4,0,medium,0.267868,1,4
2550,101470,28,Male,Unmarried,137,D00-ENG,0,0.7244835,2,0,low,0.323764,1,3
2551,109193,36,Male,Married,192,D00-PD,0,0.911656,4,0,low,0.926858,0,2
2552,111801,22,Male,Unmarried,275,D00-PD,0,0.453597,3,0,low,0.639775,0,2
2553,117855,27,Male,Unmarried,158,D00-IT,1,0.59018,3,0,low,0.701188,0,2
2554,100522,24,Male,Unmarried,274,D00-SP,0,0.79032,2,0,medium,0.570725,0,4
2555,104794,30,Male,Married,164,D00-PD,0,0.871792,4,0,high,1,0,3
2556,110544,31,Female,Married,225,D00-SS,0,0.694652,4,0,low,0.752202,0,4
2557,119762,23,Female,Unmarried,210,D00-MT,0,0.523527,3,0,medium,0.354161,0,6
2558,119439,24,Female,Unmarried,135,D00-SP,0,0.548389,2,0,low,0.423471,1,3
2559,111231,54,Male,Married,195,D00-SS,0,0.503926,5,0,low,0.515473,0,3
2560,119022,22,Female,Unmarried,212,D00-SS,0,0.570611,4,0,low,0.909543,0,3
2561,119857,32,Male,Married,209,D00-SS,1,0.569705,6,0,low,0.16952,0,5
2562,112888,31,Male,Married,242,D00-MT,1,0.7244835,4,0,low,0.826793,0,2
2563,115302,53,Female,Married,293,D00-SS,0,0.808091,6,0,low,0.094254,1,5
2564,111893,29,Male,Unmarried,151,D00-SS,0,0.538317,3,0,medium,0.486131,0,3
2565,116430,23,Female,Unmarried,273,D00-SP,0,0.72312,4,0,high,0.65087,0,2
2566,129314,22,Female,Unmarried,157,D00-SS,0,0.491066,2,0,medium,0.413604,1,3
2567,129066,23,Female,Unmarried,158,D00-AD,0,0.505124,2,0,low,0.331414,1,3
2568,112873,51,Male,Married,248,D00-SS,0,0.782643,4,0,low,0.96572,0,3
2569,105618,48,Male,Married,190,D00-SP,1,0.568644,5,0,high,0.892659,0,3
2570,100224,52,Male,Married,250,D00-IT,0,0.754518,7,0,medium,0.0830376,1,5
2571,102314,31,Female,Married,136,D00-SS,0,0.802769,5,0,low,0.614824,0,3
2572,103484,48,Male,Married,224,D00-SP,0,0.7244835,4,0,low,1,0,2
2573,105580,27,Male,Unmarried,237,D00-ENG,0,0.663209,4,0,medium,0.314801,1,2
2574,120645,22,Female,Unmarried,158,D00-SP,0,0.647229,4,0,medium,0.535437,1,5
2575,111879,47,Male,Married,216,D00-IT,0,0.703075,4,0,low,0.814157,0,3
2576,107588,23,Male,Unmarried,155,D00-SS,0,0.99921,2,0,low,0.647377,1,5
2577,114362,28,Male,Unmarried,141,D00-MN,1,0.429743,2,1,high,0.390177,0,7
2578,107953,29,Male,Unmarried,139,D00-IT,1,0.7244835,4,0,low,0.728042,0,3
2579,112617,49,Male,Married,292,D00-SS,0,0.764844,6,0,medium,0.148585,1,4
2580,115321,23,Male,Unmarried,224,D00-SS,0,0.797859,4,1,medium,0.76295,0,3
2581,128925,25,Female,Unmarried,131,D00-SS,0,0.529348,2,0,medium,0.449336,1,3
2582,113755,25,Female,Unmarried,140,D00-SS,0,0.450076,2,0,low,0.355018,1,3
2583,108034,28,Male,Unmarried,180,D00-SS,0,0.703458,2,0,high,0.557515,0,2
2584,128425,23,Female,Unmarried,225,D00-ENG,0,0.99487,4,0,low,0.895298,1,5
2585,104225,39,Male,Married,158,D00-IT,0,0.7244835,4,0,low,0.746367,0,3
2586,104908,38,Female,Married,199,D00-SS,0,0.815565,5,0,medium,0.727309,0,4
2587,106776,48,Male,Married,199,D00-ENG,0,0.89773,4,0,low,0.930654,0,3
2588,109974,27,Male,Unmarried,265,D00-MT,0,0.49828,3,0,medium,0.852121,0,2
2589,114174,24,Female,Unmarried,231,D00-SP,0,0.7244835,3,0,medium,0.76631,0,2
2590,102611,28,Male,Unmarried,146,D00-FN,1,0.449438,3,0,medium,0.582008,0,2
2591,110589,23,Male,Unmarried,173,D00-AD,0,0.7244835,3,0,low,0.231906,0,2
2592,103695,25,Female,Unmarried,152,D00-SS,0,0.945372,4,0,medium,0.620337,0,5
2593,111341,48,Female,Married,256,D00-SS,0,0.430149,4,0,low,0.221995,0,5
2594,114615,39,Male,Married,208,D00-MN,0,0.7244835,5,0,low,0.840774,0,2
2595,100875,45,Male,Married,225,D00-ENG,0,0.705104,4,0,low,0.707721,0,3
2596,102648,29,Female,Married,261,D00-SP,0,0.58667,5,0,low,0.900528,0,3
2597,102395,54,Female,Married,181,D00-PD,0,0.658602,6,0,high,0.832885,0,4
2598,117882,25,Male,Unmarried,263,D00-FN,0,0.97151,3,0,medium,0.651295,0,3
2599,119331,31,Male,Married,220,D00-SP,0,0.7244835,4,0,low,0.778497,0,3
2600,100257,22,Male,Unmarried,148,D00-SS,0,0.45325,2,0,low,0.355837,1,3
2601,102760,32,Male,Married,238,D00-MT,0,0.918876,5,0,low,0.807779,1,6
2602,100818,25,Male,Unmarried,268,D00-ENG,0,0.705119,3,0,medium,0.891697,0,10
2603,119363,43,Male,Married,252,D00-SS,0,0.398853,5,0,low,0.85946,0,5
2604,128611,43,Female,Married,256,D00-SP,0,0.931835,6,0,low,0.0671322,1,4
2605,102493,24,Male,Unmarried,128,D00-ENG,0,0.495994,2,0,medium,0.447346,1,3
2606,119198,36,Male,Married,214,D00-SS,1,0.35304,6,0,low,0.958111,0,5
2607,104597,49,Male,Married,305,D00-MT,0,0.867377,6,0,low,0.163901,1,4
2608,113832,33,Female,Married,253,D00-SS,0,0.623972,4,0,medium,0.971235,0,7
2609,109323,22,Male,Unmarried,265,D00-SS,1,0.592719,3,0,high,0.767022,0,2
2610,100471,26,Female,Married,135,D00-FN,0,0.588706,4,0,medium,0.899151,0,10
2611,140447,38,Male,Married,153,D00-IT,0,0.852873,4,0,medium,0.651355,0,5
2612,115394,48,Female,Married,133,D00-ENG,0,0.887411,7,0,low,0.292617,1,5
2613,115503,53,Female,Married,170,D00-SS,0,0.815429,4,0,medium,0.722179,0,6
2614,117265,41,Male,Married,258,D00-SS,0,0.917897,5,1,medium,0.805696,0,3
2615,123658,53,Female,Married,271,D00-SS,0,0.569061,5,0,high,0.272975,1,5
2616,112436,34,Male,Married,135,D00-SS,0,0.531118,2,0,medium,0.436182,1,3
2617,111884,39,Male,Married,298,D00-SS,0,0.854165,6,0,low,0.129394,1,4
2618,100388,33,Male,Married,175,D00-SS,1,0.465347,5,0,high,0.222849,0,2
2619,113182,29,Female,Married,281,D00-SS,1,0.554585,5,0,low,0.802743,0,3
2620,107797,31,Male,Married,235,D00-ENG,0,0.81096,5,0,low,0.5256,0,5
2621,117837,23,Male,Unmarried,155,D00-PD,0,0.425981,3,0,medium,0.404299,0,10
2622,108664,50,Male,Married,159,D00-MN,0,0.71493,4,0,low,0.196127,0,5
2623,118771,25,Female,Unmarried,261,D00-SS,0,0.892055,3,0,low,0.886763,0,4
2624,118328,22,Female,Unmarried,249,D00-MT,0,0.733836,3,0,medium,0.848712,1,5
2625,114724,27,Male,Unmarried,145,D00-SS,0,0.5927,2,0,low,0.484116,1,3
2626,118972,47,Male,Married,249,D00-IT,0,0.576779,4,0,medium,0.631899,0,3
2627,110401,39,Male,Married,254,D00-ENG,0,0.852558,6,0,low,0.0817626,1,4
2628,100110,25,Male,Unmarried,235,D00-ENG,0,0.946399,3,0,medium,0.608787,0,2
2629,106538,44,Female,Married,235,D00-SS,0,0.928043,4,0,medium,0.229555,0,4
2630,115161,25,Female,Unmarried,256,D00-SP,0,0.973377,5,0,low,0.860673,1,5
2631,107450,28,Male,Unmarried,108,D00-ENG,0,0.766275,3,0,low,0.42377,0,2
2632,119549,28,Male,Unmarried,145,D00-SS,0,0.505744,2,0,low,0.416374,1,3
2633,106973,37,Male,Married,223,D00-SS,0,0.7244835,4,0,low,0.518087,0,3
2634,101592,25,Female,Unmarried,207,D00-AD,0,0.503561,3,0,medium,0.66068,0,3
2635,125757,27,Female,Married,300,D00-MN,0,0.979651,7,0,medium,0.166336,1,4
2636,101726,29,Female,Married,260,D00-SS,1,0.535578,4,0,low,0.871313,0,2
2637,119253,43,Female,Married,218,D00-MT,0,0.562483,4,0,medium,0.285759,0,5
2638,105664,28,Female,Married,206,D00-ENG,0,0.835229,6,0,medium,0.594843,0,6
2639,115422,30,Male,Married,121,D00-MN,0,0.771268,5,1,high,0.751792,0,5
2640,104594,25,Male,Unmarried,215,D00-SS,0,0.563165,3,0,medium,0.985461,0,3
2641,117284,57,Male,Married,219,D00-SS,0,0.809413,5,0,low,0.841272,1,5
2642,113319,34,Male,Married,183,D00-ENG,1,0.591361,6,0,low,0.304709,0,2
2643,100398,27,Male,Unmarried,139,D00-SS,0,0.7244835,4,0,medium,0.801094,0,2
2644,106420,30,Male,Married,240,D00-MT,0,0.534013,4,0,low,0.495514,0,2
2645,115604,24,Male,Unmarried,243,D00-ENG,0,0.761534,3,0,medium,0.621145,0,3
2646,114911,22,Female,Unmarried,176,D00-ENG,0,0.681613,3,0,low,0.84865,0,2
2647,104881,23,Male,Unmarried,213,D00-IT,0,0.50719,3,0,high,0.837533,0,3
2648,114715,48,Male,Married,306,D00-PD,0,0.742969,7,0,medium,0.128728,1,4
2649,107971,39,Male,Married,158,D00-ENG,1,1,4,0,medium,0.915311,0,3
2650,117502,22,Female,Unmarried,144,D00-SS,0,0.951132,2,0,medium,0.56387,0,2
2651,111654,37,Female,Married,289,D00-PD,0,0.901933,7,0,low,0.129947,1,4
2652,123219,25,Female,Unmarried,148,D00-SS,0,0.504387,2,0,low,0.33269,1,3
2653,102813,44,Male,Married,258,D00-SP,0,0.432926,4,0,low,0.503663,0,3
2654,103721,52,Male,Married,179,D00-ENG,0,0.848343,4,0,medium,0.312331,0,4
2655,112753,48,Male,Married,194,D00-SS,0,0.7244835,5,0,low,0.872409,0,3
2656,106816,26,Male,Unmarried,248,D00-SS,0,0.931487,4,0,low,0.988429,0,2
2657,105477,49,Male,Married,233,D00-ENG,0,0.677763,4,0,medium,0.475562,0,2
2658,106997,26,Male,Unmarried,201,D00-SP,0,0.84039,3,0,low,0.98541,0,3
2659,102750,28,Male,Unmarried,157,D00-ENG,0,0.881788,4,0,medium,0.985183,0,3
2660,105875,22,Male,Unmarried,176,D00-SP,0,0.52351,4,0,high,0.901434,0,4
2661,107596,22,Female,Unmarried,255,D00-SP,0,0.7244835,3,0,high,0.692263,0,2
2662,115102,25,Male,Unmarried,166,D00-MN,1,0.7244835,3,1,high,0.784239,0,3
2663,103774,22,Male,Unmarried,248,D00-FN,0,0.867818,4,0,low,0.722115,1,6
2664,131153,48,Female,Married,244,D00-IT,0,0.893312,6,0,low,0.254902,0,3
2665,100957,22,Male,Unmarried,226,D00-FN,0,0.491521,3,0,low,0.835667,0,2
2666,112546,51,Female,Married,235,D00-SP,0,0.7244835,4,0,low,0.628873,0,3
2667,112911,35,Male,Married,246,D00-SP,0,0.431594,4,0,low,0.487065,0,3
2668,113661,24,Male,Unmarried,196,D00-PD,0,0.7244835,3,0,low,0.988421,0,3
2669,110932,28,Male,Unmarried,143,D00-SS,0,0.531829,2,0,low,0.346556,1,3
2670,114472,27,Female,Married,236,D00-MT,0,0.809518,4,0,medium,0.983543,0,2
2671,106378,47,Female,Married,254,D00-SS,1,0.7795,5,0,low,0.932285,0,2
2672,102178,35,Male,Married,243,D00-ENG,1,0.7244835,4,0,low,0.795549,0,3
2673,137583,26,Female,Unmarried,245,D00-SS,0,0.557607,3,0,low,0.559321,0,3
2674,117025,24,Male,Unmarried,248,D00-MN,0,0.623587,2,0,low,0.837066,0,6
2675,106845,27,Male,Unmarried,151,D00-IT,0,0.579267,3,0,medium,0.788317,0,4
2676,118503,34,Male,Married,219,D00-FN,0,0.839118,4,0,low,0.966042,0,3
2677,111058,34,Female,Married,252,D00-AD,1,0.7244835,5,0,low,0.827012,0,3
2678,119371,50,Male,Married,249,D00-MT,0,0.697713,3,0,medium,0.781751,1,5
2679,104048,22,Female,Unmarried,246,D00-PD,0,0.496308,3,0,low,0.657715,0,3
2680,103220,26,Male,Unmarried,264,D00-ENG,0,0.723655,2,0,low,0.566009,0,2
2681,113468,31,Male,Married,249,D00-FN,1,0.883644,5,0,medium,0.46543,0,3
2682,135267,22,Male,Unmarried,134,D00-IT,0,0.539765,2,0,medium,0.511879,1,3
2683,108744,53,Female,Married,238,D00-SS,0,0.389568,4,0,medium,0.142268,0,3
2684,101756,25,Female,Unmarried,188,D00-ENG,0,0.800342,3,0,medium,0.768895,0,2
2685,112565,25,Female,Unmarried,246,D00-SS,0,0.860557,4,0,low,0.768976,0,2
2686,112252,23,Female,Unmarried,143,D00-ENG,0,0.618234,3,0,medium,0.649889,0,3
2687,100109,24,Male,Unmarried,177,D00-MT,0,0.461489,3,0,high,0.350168,0,3
2688,100424,24,Female,Unmarried,250,D00-ENG,0,0.852064,3,0,medium,0.717557,0,6
2689,108102,48,Male,Married,155,D00-MT,0,0.539264,4,0,high,0.862527,0,3
2690,106461,23,Male,Unmarried,158,D00-SP,0,0.7244835,2,0,low,0.423326,1,3
2691,102269,48,Male,Married,269,D00-SS,0,0.980686,7,0,medium,0.156448,1,5
2692,138496,46,Female,Married,245,D00-SS,1,0.59404,5,0,low,0.655223,0,2
2693,103490,40,Male,Married,246,D00-ENG,0,0.7244835,5,0,low,0.521246,0,3
2694,126882,54,Female,Married,227,D00-MT,0,0.782428,5,0,low,0.677326,1,4
2695,101183,41,Male,Married,245,D00-ENG,0,0.7244835,4,0,low,0.616291,0,3
2696,103399,25,Male,Unmarried,216,D00-SP,0,0.655051,4,0,medium,0.562307,0,3
2697,105380,24,Female,Unmarried,275,D00-IT,0,0.915747,4,0,medium,0.789129,0,3
2698,103033,32,Female,Married,204,D00-ENG,0,0.707314,4,0,medium,0.68736,0,3
2699,109616,43,Male,Married,133,D00-FN,0,0.788178,4,0,low,0.958219,0,2
2700,119883,39,Male,Married,176,D00-IT,1,0.717402,4,0,medium,0.65027,0,3
2701,119473,26,Male,Unmarried,257,D00-MT,1,0.772274,3,0,medium,0.55641,0,2
2702,112407,50,Female,Married,217,D00-SS,0,0.7244835,4,0,low,0.887158,0,3
2703,109853,22,Female,Unmarried,165,D00-SS,1,0.862719,3,0,medium,1,0,2
2704,110225,44,Male,Married,260,D00-SS,0,0.7244835,5,0,low,0.890134,0,3
2705,100445,35,Male,Married,157,D00-IT,0,0.547683,5,0,medium,0.699066,0,2
2706,113333,42,Male,Married,199,D00-SS,0,0.547572,5,0,low,0.228411,0,4
2707,114752,32,Male,Married,199,D00-SS,0,0.755813,5,0,medium,0.799778,0,4
2708,113771,38,Male,Married,140,D00-ENG,0,0.946061,5,0,medium,0.725487,0,3
2709,106727,28,Male,Unmarried,205,D00-SS,0,0.951968,4,0,medium,0.573657,0,4
2710,111751,47,Male,Married,188,D00-PD,0,0.607582,5,0,medium,0.81103,0,3
2711,117259,22,Male,Unmarried,270,D00-SS,0,0.881507,3,0,medium,0.683904,0,6
2712,111392,24,Female,Unmarried,174,D00-FN,0,0.7244835,4,0,low,0.56331,0,3
2713,143075,42,Female,Married,218,D00-ENG,0,0.457268,6,0,low,0.16057,0,6
2714,100694,42,Male,Married,176,D00-FN,0,0.90134,5,1,medium,0.905492,0,6
2715,106784,30,Male,Married,188,D00-IT,0,0.7244835,5,0,low,0.215947,0,3
2716,110260,23,Male,Unmarried,132,D00-SS,0,0.444346,2,0,low,0.461877,1,3
2717,104683,51,Male,Married,241,D00-FN,0,0.909331,5,0,low,0.879075,0,3
2718,125860,47,Female,Married,244,D00-IT,0,0.931267,6,0,medium,0.0902423,1,5
2719,103343,46,Male,Married,174,D00-SS,0,0.958365,4,0,low,0.561509,0,4
2720,110028,25,Male,Unmarried,206,D00-IT,0,0.659721,3,0,low,0.739811,0,2
2721,119275,48,Female,Married,258,D00-IT,0,0.946291,5,0,medium,0.811521,0,3
2722,102276,48,Male,Married,157,D00-FN,0,0.680012,5,0,low,0.317544,0,4
2723,109316,43,Female,Married,240,D00-SP,0,0.794647,5,0,low,0.859199,0,2
2724,122385,24,Female,Unmarried,161,D00-SS,0,0.483513,2,0,low,0.416761,1,3
2725,110147,50,Male,Married,155,D00-SS,0,0.633059,4,0,medium,0.50116,0,2
2726,119779,27,Male,Unmarried,139,D00-ENG,0,0.7244835,4,0,low,0.771817,0,3
2727,117142,44,Male,Married,150,D00-SS,1,0.81237,4,0,low,0.534534,0,4
2728,104774,47,Male,Married,281,D00-ENG,0,0.733073,6,0,low,0.127484,1,4
2729,116994,51,Female,Married,171,D00-IT,0,0.809864,5,0,medium,1,0,5
2730,116234,23,Male,Unmarried,214,D00-IT,1,0.676719,3,0,low,0.953471,0,2
2731,110857,53,Female,Married,235,D00-SS,0,0.92738,5,0,low,1,0,3
2732,105901,31,Male,Married,109,D00-SP,0,0.415611,6,0,medium,0.257677,0,2
2733,103121,43,Male,Married,227,D00-MN,0,0.614205,4,0,medium,0.949321,0,3
2734,115069,53,Male,Married,226,D00-SP,0,0.894625,5,0,medium,0.63331,0,3
2735,112078,23,Male,Unmarried,161,D00-SS,0,0.646039,3,0,low,0.686556,0,3
2736,114460,24,Male,Unmarried,167,D00-SP,0,0.442697,3,0,low,0.39934,0,10
2737,102114,27,Male,Unmarried,130,D00-MT,0,0.458511,2,0,low,0.424648,1,3
2738,120488,23,Female,Unmarried,151,D00-AD,0,0.458269,2,0,medium,0.381992,1,3
2739,111393,42,Female,Married,226,D00-ENG,0,0.640741,5,0,low,0.871677,0,2
2740,147123,42,Male,Married,242,D00-SS,1,0.775716,4,0,medium,0.870238,0,3
2741,101513,51,Male,Married,273,D00-ENG,0,0.948901,5,0,low,0.805947,0,2
2742,107192,22,Male,Unmarried,107,D00-ENG,1,0.50774,2,0,low,0.915414,0,6
2743,109740,46,Male,Married,243,D00-ENG,0,0.7244835,5,0,low,0.815418,0,2
2744,112937,44,Female,Married,242,D00-SP,0,0.84901,5,0,medium,0.788298,1,5
2745,110584,25,Male,Unmarried,145,D00-PD,0,0.717586,3,0,low,0.796654,0,2
2746,101780,32,Male,Married,154,D00-PD,0,0.726419,5,0,medium,0.495805,0,2
2747,111711,37,Male,Married,237,D00-SP,0,0.947757,4,0,low,0.733473,1,5
2748,113708,35,Male,Married,174,D00-ENG,0,0.528284,4,0,low,0.900403,0,2
2749,110601,29,Male,Unmarried,170,D00-ENG,0,0.7244835,2,0,low,0.559896,0,3
2750,103797,36,Male,Married,219,D00-PD,0,0.7244835,4,0,low,0.64781,0,3
2751,116481,32,Female,Married,148,D00-IT,0,0.503944,4,0,low,0.692149,0,2
2752,141975,46,Male,Married,264,D00-ENG,0,0.796108,6,0,low,0.142424,1,4
2753,117558,25,Female,Unmarried,228,D00-SS,0,0.686866,4,0,low,0.665591,0,2
2754,107706,22,Male,Unmarried,160,D00-SP,0,0.651746,3,0,medium,0.780668,0,3
2755,102854,44,Male,Married,278,D00-PD,1,0.374388,4,0,high,0.698342,0,4
2756,104428,46,Male,Married,160,D00-SP,0,0.620541,5,0,high,0.433604,0,3
2757,111047,29,Male,Unmarried,190,D00-MT,0,0.677693,2,0,medium,0.538807,0,8
2758,115053,32,Male,Married,232,D00-ENG,0,0.610199,5,0,medium,0.796879,0,2
2759,112689,28,Male,Unmarried,176,D00-IT,0,0.696249,3,0,medium,0.814244,0,2
2760,117397,23,Female,Unmarried,160,D00-SS,0,0.480823,2,0,low,0.398427,1,3
2761,114421,27,Male,Unmarried,237,D00-ENG,0,0.577342,3,0,high,0.623554,0,2
2762,103058,25,Female,Unmarried,232,D00-IT,0,0.840856,3,0,medium,0.634976,0,4
2763,105163,35,Male,Married,193,D00-PD,0,0.977121,5,0,medium,0.207059,0,3
2764,114331,28,Male,Unmarried,166,D00-MN,1,0.960392,3,1,high,0.693679,0,3
2765,117228,50,Male,Married,216,D00-PD,0,0.798326,4,0,medium,0.675054,0,4
2766,142528,29,Male,Unmarried,229,D00-SP,1,0.645276,3,0,low,0.873021,0,2
2767,102758,47,Male,Married,223,D00-FN,1,0.899641,5,0,medium,0.654911,0,3
2768,100375,45,Male,Married,139,D00-SS,0,0.7244835,4,0,low,0.619229,0,3
2769,119776,26,Male,Unmarried,257,D00-MT,0,0.93269,3,0,medium,1,0,2
2770,100707,23,Female,Unmarried,173,D00-IT,1,0.7244835,2,0,low,0.706271,0,3
2771,106284,36,Male,Married,267,D00-FN,1,0.7244835,4,0,medium,0.894028,0,2
2772,114546,22,Male,Unmarried,153,D00-ENG,0,0.52359,3,0,medium,0.940517,0,2
2773,108374,53,Male,Married,282,D00-SS,0,0.795756,6,0,low,0.124282,1,4
2774,131546,22,Female,Unmarried,158,D00-SS,0,0.49075,2,0,medium,0.463728,1,3
2775,112604,54,Male,Married,157,D00-SP,0,0.721074,5,0,low,0.85507,0,4
2776,118502,24,Male,Unmarried,150,D00-PD,0,0.7244835,2,0,low,0.477169,1,3
2777,102337,36,Male,Married,226,D00-MN,0,0.929322,5,0,high,0.51313,0,2
2778,105755,26,Male,Unmarried,118,D00-SS,0,0.437219,2,0,medium,0.168042,0,4
2779,112680,42,Male,Married,113,D00-ENG,0,0.639784,4,0,low,0.977922,0,3
2780,107865,23,Male,Unmarried,259,D00-ENG,0,0.73931,3,0,medium,0.797042,0,2
2781,111753,24,Male,Unmarried,138,D00-IT,0,0.734294,3,0,medium,0.977196,0,2
2782,110383,46,Female,Married,257,D00-IT,0,0.899392,5,0,low,0.799174,1,5
2783,111138,37,Male,Married,151,D00-SS,0,0.784826,5,0,low,0.582456,0,5
2784,118279,33,Female,Married,177,D00-SS,1,0.735562,5,0,medium,0.638771,0,2
2785,110232,32,Male,Married,226,D00-FN,1,0.556039,4,0,medium,0.288337,0,4
2786,103415,44,Male,Married,237,D00-IT,0,0.996043,5,0,medium,0.803598,1,5
2787,112812,39,Male,Married,138,D00-SS,0,0.721514,4,0,medium,0.95497,0,7
2788,114136,42,Male,Married,156,D00-SP,0,0.7244835,4,0,medium,0.674058,0,2
2789,119052,23,Male,Unmarried,268,D00-FN,0,0.81534,4,0,low,1,0,3
2790,118830,27,Male,Unmarried,104,D00-PD,0,0.538452,3,0,high,0.487516,0,7
2791,108041,29,Male,Unmarried,269,D00-SP,0,0.898104,3,0,medium,0.582015,0,8
2792,112789,37,Female,Married,170,D00-PD,1,0.7244835,5,0,medium,0.850975,0,3
2793,117261,28,Male,Unmarried,144,D00-SS,0,0.72775,4,0,low,0.584864,0,2
2794,100563,27,Male,Unmarried,158,D00-ENG,0,0.605321,2,0,low,0.376175,1,3
